ID	Type	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P	T0	A_1	A_2	Remarks
OGLE-LMC-ECL-35405	ELL	5.569081	-69.708944	-99.99	LMC169.3.93649	LMC516.20.63208	-99.99	15.534	15.371	-0.163	1.23710710	7000.62690	0.035	0.022	
OGLE-LMC-ECL-35414	ELL	5.569489	-66.657722	-99.99	-99.99	LMC519.02.10146	-99.99	19.367	19.429	0.062	0.59250840	7000.13310	0.341	0.159	
OGLE-LMC-ECL-35427	ELL	5.570175	-69.453833	-99.99	LMC168.1.63378	LMC516.28.40482	-99.99	15.665	15.687	0.022	8.65043540	7007.08510	0.131	0.099	
OGLE-LMC-ECL-35434	ELL	5.570800	-70.086639	-99.99	LMC169.1.36503	LMC516.11.64801	-99.99	19.307	19.663	0.356	0.94059340	7000.41430	0.348	0.262	
OGLE-LMC-ECL-35438	ELL	5.571006	-70.121889	-99.99	LMC169.1.32596	LMC516.11.59441	-99.99	15.016	16.831	1.815	233.75556530	7053.75640	0.178	0.136	
OGLE-LMC-ECL-35444	ELL	5.571278	-62.818444	-99.99	-99.99	LMC593.08.165	-99.99	18.425	-99.99	-99.99	6.02928170	7002.41740	0.123	0.102	
OGLE-LMC-ECL-35451	ELL	5.571453	-67.103389	-99.99	-99.99	LMC518.27.14042	-99.99	15.762	15.582	-0.180	1.13271290	7000.44620	0.089	0.056	
OGLE-LMC-ECL-35475	ELL	5.572611	-68.316472	-99.99	LMC166.1.16977	LMC517.28.88	-99.99	17.161	18.276	1.115	176.13640940	7080.71330	0.154	0.149	
OGLE-LMC-ECL-35499	ELL	5.574078	-71.393861	-99.99	LMC172.4.811	LMC515.12.496	-99.99	17.452	18.572	1.120	17.96092750	7016.42000	0.189	0.169	
OGLE-LMC-ECL-35502	ELL	5.574211	-68.811028	-99.99	LMC167.1.46997	LMC517.11.13232	-99.99	16.248	17.624	1.376	74.47428070	7035.74490	0.188	0.139	
OGLE-LMC-ECL-35523	ELL	5.575258	-65.134194	-99.99	-99.99	LMC520.09.8880	-99.99	17.221	18.247	1.026	25.85380470	7024.99570	0.103	0.084	
OGLE-LMC-ECL-35529	ELL	5.575508	-68.071333	-99.99	LMC173.7.1336	LMC518.02.12189	-99.99	18.394	18.717	0.323	1.75671850	7000.04760	0.132	0.044	
OGLE-LMC-ECL-35576	ELL	5.577994	-69.989306	-99.99	LMC169.2.39289	LMC516.11.88822	-99.99	16.427	16.400	-0.027	1.99066090	7000.97790	0.090	0.054	
OGLE-LMC-ECL-35578	ELL	5.578092	-66.808056	-99.99	-99.99	LMC519.02.24	-99.99	14.882	14.800	-0.082	3.99455420	7000.49960	0.153	0.077	
OGLE-LMC-ECL-35590	ELL	5.578794	-69.747500	-99.99	LMC169.3.93704	LMC516.20.21120	-99.99	15.091	15.080	-0.011	1.61248320	7000.36800	0.113	0.106	
OGLE-LMC-ECL-35604	ELL	5.579558	-70.440361	-99.99	LMC170.2.73429	LMC516.03.50525	-99.99	17.347	18.416	1.069	55.01400470	7049.10760	0.199	0.160	
OGLE-LMC-ECL-35620	ELL	5.580636	-68.606000	-99.99	LMC167.3.18425	LMC517.19.27191	-99.99	18.801	19.934	1.133	7.58780920	7002.39350	0.209	0.137	
OGLE-LMC-ECL-35629	ELL	5.580978	-68.265889	-99.99	LMC173.8.3565	LMC517.27.19354	-99.99	18.715	20.256	1.541	119.69000810	7053.92240	0.401	0.255	
OGLE-LMC-ECL-35651	ELL	5.582519	-67.017028	-99.99	-99.99	LMC518.27.2338	-99.99	15.304	15.146	-0.158	3.94829280	7001.57250	0.097	0.069	
OGLE-LMC-ECL-35660	ELL	5.583083	-69.965361	-99.99	LMC169.2.57256	LMC516.11.36721	-99.99	15.342	16.593	1.251	78.88140550	7042.33520	0.147	0.145	
OGLE-LMC-ECL-35661	ELL	5.583228	-69.800944	-99.99	LMC169.3.47442	LMC516.20.10600	-99.99	16.458	17.756	1.298	54.26780860	7020.38850	0.166	0.126	
OGLE-LMC-ECL-35696	ELL	5.585631	-66.445194	-99.99	-99.99	LMC519.09.15066	-99.99	17.914	17.771	-0.143	2.42961390	7000.02140	0.080	0.074	
OGLE-LMC-ECL-35722	ELL	5.586981	-66.955583	-99.99	-99.99	LMC518.27.6303	-99.99	18.179	18.076	-0.103	3.43729490	7000.02490	0.061	0.052	
OGLE-LMC-ECL-35781	ELL	5.589969	-71.316278	-99.99	LMC171.1.14083	LMC515.11.30295	-99.99	16.590	16.659	0.069	3.94435930	7002.97030	0.112	0.071	
OGLE-LMC-ECL-35795	ELL	5.590842	-69.323333	-99.99	LMC168.2.72908	LMC516.28.25781	-99.99	15.274	15.197	-0.077	1.69730520	7000.32380	0.103	0.078	
OGLE-LMC-ECL-35797	ELL	5.590892	-67.962028	-99.99	LMC173.6.367	LMC518.02.2736	-99.99	16.582	16.636	0.054	5.17194990	7000.65560	0.033	0.018	
OGLE-LMC-ECL-35807	ELL	5.591353	-67.482861	-99.99	-99.99	LMC518.10.8900	-99.99	16.092	16.030	-0.062	2.27042440	7000.74380	0.037	0.026	
OGLE-LMC-ECL-35809	ELL	5.591397	-70.519278	-99.99	LMC170.2.36694	LMC516.03.351	-99.99	17.372	17.433	0.061	2.79448010	7002.58560	0.099	0.046	
OGLE-LMC-ECL-35825	ELL	5.592919	-68.780611	-99.99	LMC174.7.1631	LMC517.10.13376	-99.99	18.231	19.370	1.139	13.04190270	7007.60970	0.181	0.178	
OGLE-LMC-ECL-35922	ELL	5.598261	-66.432167	-99.99	-99.99	LMC519.09.2877	-99.99	18.410	19.259	0.849	4.69946590	7001.71470	0.081	0.041	
OGLE-LMC-ECL-35942	ELL	5.599639	-70.507306	-99.99	LMC170.2.36419	LMC516.02.38991	-99.99	16.051	15.982	-0.069	2.38962310	7001.16110	0.110	0.065	
OGLE-LMC-ECL-35976	ELL	5.601303	-70.418833	-99.99	LMC170.3.43538	LMC516.02.47209	-99.99	15.663	17.217	1.554	138.19539160	7033.79830	0.151	0.126	
OGLE-LMC-ECL-35993	ELL	5.602564	-71.203361	-99.99	LMC171.1.48071	LMC515.11.18994	-99.99	16.884	16.969	0.085	4.10930620	7004.10600	0.072	0.019	
OGLE-LMC-ECL-35996	ELL	5.602644	-66.751306	-99.99	-99.99	LMC519.01.3721	-99.99	17.400	17.392	-0.008	1.22200340	7000.35500	0.098	0.061	
OGLE-LMC-ECL-36023	ELL	5.604153	-66.481750	-99.99	-99.99	LMC519.09.374	-99.99	18.933	18.803	-0.130	7.12102630	7000.31390	0.170	0.165	
OGLE-LMC-ECL-36046	ELL	5.605811	-65.649750	-99.99	-99.99	LMC556.16.8780	-99.99	17.182	17.126	-0.056	1.43013220	7001.37160	0.121	0.058	
OGLE-LMC-ECL-36087	ELL	5.608686	-66.951583	-99.99	-99.99	LMC555.16.18686	-99.99	18.440	18.494	0.054	2.05858900	7000.74010	0.093	0.063	
OGLE-LMC-ECL-36092	ELL	5.608856	-66.447250	-99.99	-99.99	LMC519.08.14018	-99.99	16.217	16.174	-0.043	0.70928480	7000.47520	0.171	0.156	
OGLE-LMC-ECL-36093	ELL	5.608867	-65.734583	-99.99	-99.99	LMC556.16.8915	-99.99	18.115	18.183	0.068	2.87984050	7000.98230	0.121	0.059	
OGLE-LMC-ECL-36100	ELL	5.609233	-67.442194	-99.99	-99.99	LMC518.18.25	-99.99	15.902	15.792	-0.110	0.46049500	7000.20680	0.186	0.180	
OGLE-LMC-ECL-36103	ELL	5.609536	-61.712389	-99.99	-99.99	LMC598.23.1837	-99.99	17.135	-99.99	-99.99	0.24188010	7000.23140	0.131	0.106	
OGLE-LMC-ECL-36106	ELL	5.609767	-68.564778	-99.99	LMC174.6.25472	LMC517.18.23501	-99.99	17.800	17.758	-0.042	9.28718970	7004.64070	0.096	0.088	
OGLE-LMC-ECL-36124	ELL	5.610722	-69.320278	-99.99	LMC175.7.54007	LMC516.27.25572	-99.99	15.046	15.231	0.185	3.79723830	7002.03380	0.058	0.027	
OGLE-LMC-ECL-36172	ELL	5.613642	-70.326278	-99.99	LMC177.6.60894	LMC516.02.21516	-99.99	18.986	19.009	0.023	0.79829120	7000.57530	0.157	0.078	
OGLE-LMC-ECL-36186	ELL	5.614872	-70.105750	-99.99	LMC176.8.14204	LMC516.10.12001	-99.99	16.939	16.999	0.060	4.05784870	7001.14670	0.113	0.029	
OGLE-LMC-ECL-36212	ELL	5.616700	-69.288389	-99.99	LMC175.7.62607	LMC517.01.19570	-99.99	15.361	15.320	-0.041	2.71115610	7000.77410	0.020	0.015	
OGLE-LMC-ECL-36235	ELL	5.617889	-70.080611	-99.99	LMC176.8.14263	LMC516.10.12069	-99.99	16.637	16.813	0.176	4.89354480	7002.25830	0.107	0.024	
OGLE-LMC-ECL-36237	ELL	5.618022	-66.647000	-99.99	-99.99	LMC555.25.5998	-99.99	16.117	15.987	-0.130	1.78471270	7000.98170	0.077	0.046	
OGLE-LMC-ECL-36247	ELL	5.619092	-69.264278	-99.99	LMC175.7.62840	LMC517.01.19734	-99.99	16.871	17.135	0.264	1.60780780	7001.48980	0.044	0.024	
OGLE-LMC-ECL-36276	ELL	5.621378	-67.625417	-99.99	-99.99	LMC518.08.15468	-99.99	17.552	17.513	-0.039	13.21422440	7006.54540	0.084	0.079	
OGLE-LMC-ECL-36324	ELL	5.625792	-69.773861	-99.99	LMC176.6.21232	LMC516.18.37706	-99.99	17.574	17.972	0.398	2.42809270	7000.51960	0.120	0.048	
OGLE-LMC-ECL-36343	ELL	5.627758	-69.178889	-99.99	LMC175.6.22366	LMC517.01.5158	-99.99	16.693	17.036	0.343	1.48183660	7000.89270	0.037	0.014	
OGLE-LMC-ECL-36346	ELL	5.627906	-63.801639	-99.99	-99.99	LMC596.31.5628	-99.99	17.686	18.731	1.045	19.34321730	7017.00620	0.117	0.093	
OGLE-LMC-ECL-36386	ELL	5.631247	-66.432194	-99.99	-99.99	LMC555.32.9039	-99.99	15.241	15.235	-0.006	4.68598050	7000.63260	0.062	0.026	
OGLE-LMC-ECL-36388	ELL	5.631386	-70.392333	-99.99	LMC177.6.29847	LMC516.01.40691	-99.99	17.588	17.915	0.327	3.64243990	7003.21070	0.156	0.036	
OGLE-LMC-ECL-36390	ELL	5.631614	-68.911722	-99.99	LMC174.8.26516	LMC517.09.4939	-99.99	17.558	17.656	0.098	0.89299860	7000.41070	0.058	0.036	
OGLE-LMC-ECL-36422	ELL	5.634783	-69.744667	-99.99	LMC176.6.59116	LMC516.18.46569	-99.99	17.295	17.385	0.090	1.55354390	7000.42300	0.087	0.019	
OGLE-LMC-ECL-36427	ELL	5.635058	-69.244861	-99.99	LMC175.6.22443	LMC553.25.20286	-99.99	16.995	17.443	0.448	1.63316460	7000.39390	0.050	0.028	
OGLE-LMC-ECL-36430	ELL	5.635197	-65.740139	-99.99	-99.99	LMC556.15.8304	-99.99	15.046	16.583	1.537	202.51000340	7019.19310	0.042	0.027	
OGLE-LMC-ECL-36431	ELL	5.635556	-67.168194	-99.99	-99.99	LMC518.17.9006	-99.99	16.821	16.825	0.004	2.38815900	7000.79220	0.124	0.054	
OGLE-LMC-ECL-36444	ELL	5.636603	-66.588083	-99.99	-99.99	LMC555.24.17876	-99.99	16.953	17.020	0.067	5.70379600	7004.64020	0.060	0.021	
OGLE-LMC-ECL-36455	ELL	5.637833	-69.572722	-99.99	LMC176.5.57305	LMC553.16.24985	-99.99	17.751	19.215	1.464	60.87623270	7021.77600	0.228	0.182	
OGLE-LMC-ECL-36480	ELL	5.639275	-66.789028	-99.99	-99.99	LMC555.24.88	-99.99	16.462	16.937	0.475	32.34980250	7021.29210	0.147	0.128	
OGLE-LMC-ECL-36482	ELL	5.639375	-68.784083	-99.99	LMC174.2.924	LMC517.08.27754	-99.99	17.833	19.062	1.229	18.37342660	7000.89120	0.165	0.134	
OGLE-LMC-ECL-36489	ELL	5.640042	-70.474972	-99.99	LMC177.7.80990	LMC516.01.32583	-99.99	16.770	17.036	0.266	5.81245540	7003.19750	0.140	0.038	
OGLE-LMC-ECL-36511	ELL	5.641728	-69.623972	-99.99	LMC176.5.27094	LMC516.18.23218	-99.99	15.605	15.688	0.083	2.97162680	7000.87190	0.075	0.033	
OGLE-LMC-ECL-36527	ELL	5.642911	-70.347028	-99.99	LMC177.6.90719	LMC516.01.14937	-99.99	16.818	17.079	0.261	4.56933780	7002.30150	0.123	0.051	
OGLE-LMC-ECL-36536	ELL	5.643269	-69.277528	-99.99	LMC175.2.34801	LMC553.25.20246	-99.99	16.672	17.347	0.675	1.24896430	7001.08600	0.100	0.084	
OGLE-LMC-ECL-36538	ELL	5.643342	-69.773361	-99.99	LMC176.6.30745	LMC516.18.7489	-99.99	16.069	16.224	0.155	3.13462190	7000.03250	0.070	0.036	
OGLE-LMC-ECL-36563	ELL	5.644875	-66.822611	-99.99	-99.99	LMC555.24.153	-99.99	18.012	18.079	0.067	2.40269820	7001.91430	0.101	0.024	
OGLE-LMC-ECL-36574	ELL	5.645444	-69.114222	-99.99	LMC175.3.24197	LMC553.25.8389	-99.99	16.498	16.809	0.311	1.25733140	7000.45430	0.046	0.029	
OGLE-LMC-ECL-36579	ELL	5.645861	-71.177750	-99.99	LMC178.8.42173	LMC515.09.47600	-99.99	15.383	16.974	1.591	180.39205460	7120.98590	0.182	0.140	
OGLE-LMC-ECL-36611	ELL	5.648219	-68.894944	-99.99	LMC174.1.5416	LMC517.08.23493	-99.99	19.307	19.517	0.210	0.60884010	7000.57790	0.311	0.180	
OGLE-LMC-ECL-36613	ELL	5.648272	-68.628194	-99.99	LMC174.3.1444	LMC517.17.17251	-99.99	18.492	19.706	1.214	17.43281440	7010.44250	0.141	0.060	
OGLE-LMC-ECL-36619	ELL	5.648817	-71.346694	-99.99	LMC179.5.26518	LMC515.09.32767	-99.99	17.648	18.775	1.127	40.11700050	7010.82720	0.190	0.165	
OGLE-LMC-ECL-36621	ELL	5.648989	-69.895417	-99.99	LMC176.7.82195	LMC516.18.342	-99.99	17.350	18.526	1.176	21.41468290	7014.95950	0.109	0.096	
OGLE-LMC-ECL-36623	ELL	5.649208	-70.336389	-99.99	LMC177.6.104928	LMC516.01.15286	-99.99	17.487	17.876	0.389	5.36621490	7000.44610	0.088	0.058	
OGLE-LMC-ECL-36629	ELL	5.649503	-67.171139	-99.99	-99.99	LMC555.07.10277	-99.99	16.822	16.795	-0.027	1.73511770	7000.09370	0.070	0.033	
OGLE-LMC-ECL-36633	ELL	5.649969	-69.493694	-99.99	LMC175.1.55	LMC553.16.4960	-99.99	15.145	15.059	-0.086	1.85870200	7000.97290	0.031	0.020	
OGLE-LMC-ECL-36661	ELL	5.652403	-70.411194	-99.99	LMC177.6.44002	LMC516.01.6618	-99.99	17.636	17.778	0.142	2.30572240	7000.27450	0.086	0.015	
OGLE-LMC-ECL-36664	ELL	5.652622	-66.927389	-99.99	-99.99	LMC555.14.18448	-99.99	16.894	16.925	0.031	5.19676510	7001.32860	0.067	0.019	
OGLE-LMC-ECL-36679	ELL	5.654464	-71.176944	-99.99	LMC178.7.15403	LMC515.09.47633	-99.99	15.651	17.274	1.623	149.75900980	7075.55320	0.192	0.132	
OGLE-LMC-ECL-36698	ELL	5.656522	-69.469111	-99.99	LMC175.1.37224	LMC553.16.5073	-99.99	15.728	15.788	0.060	2.78081250	7000.75570	0.138	0.075	
OGLE-LMC-ECL-36736	ELL	5.659675	-69.427611	-99.99	LMC175.1.37420	LMC553.15.35619	-99.99	16.651	16.749	0.098	3.46806420	7000.32620	0.067	0.028	
OGLE-LMC-ECL-36744	ELL	5.660439	-69.769333	-99.99	LMC176.3.425	LMC516.17.33091	-99.99	17.641	18.403	0.762	0.82667280	7000.69560	0.070	0.069	
OGLE-LMC-ECL-36750	ELL	5.661106	-68.420806	-99.99	LMC174.4.19986	LMC554.07.18230	-99.99	16.480	16.547	0.067	7.01752290	7002.29560	0.072	0.013	
OGLE-LMC-ECL-36784	ELL	5.664367	-67.043528	-99.99	-99.99	LMC555.14.2835	-99.99	17.195	17.188	-0.007	1.64582040	7001.56780	0.081	0.056	
OGLE-LMC-ECL-36827	ELL	5.667931	-70.479278	-99.99	LMC177.2.45310	LMC552.25.218	-99.99	17.292	17.408	0.116	3.09298780	7000.57430	0.061	0.014	
OGLE-LMC-ECL-36831	ELL	5.668389	-69.453361	-99.99	LMC175.1.37353	LMC553.15.29816	-99.99	16.600	16.611	0.011	1.46986720	7000.74160	0.117	0.069	
OGLE-LMC-ECL-36880	ELL	5.672944	-70.086444	-99.99	LMC176.1.8902	LMC516.08.6395	-99.99	15.676	15.960	0.284	18.42458810	7005.41620	0.034	0.008	
OGLE-LMC-ECL-36887	ELL	5.673814	-70.753944	-99.99	LMC178.4.32932	LMC552.16.7403	-99.99	16.685	16.757	0.072	1.97481460	7000.53990	0.029	0.019	
OGLE-LMC-ECL-36891	ELL	5.674467	-67.402111	-99.99	-99.99	LMC555.06.58	-99.99	16.407	16.315	-0.092	1.13801820	7000.24850	0.032	0.016	
OGLE-LMC-ECL-36894	ELL	5.674639	-64.502194	-99.99	-99.99	LMC596.12.7637	-99.99	19.432	19.603	0.171	0.61564300	7000.27680	0.362	0.159	
OGLE-LMC-ECL-36898	ELL	5.674725	-70.341472	-99.99	LMC177.3.64587	LMC552.25.18720	-99.99	18.159	18.204	0.045	0.73751380	7000.55800	0.117	0.081	
OGLE-LMC-ECL-36951	ELL	5.679686	-69.908167	-99.99	LMC176.2.46041	LMC516.17.92	-99.99	16.588	16.638	0.050	5.94400070	7000.08570	0.130	0.028	
OGLE-LMC-ECL-36954	ELL	5.679836	-67.553361	-99.99	-99.99	LMC554.31.13632	-99.99	16.132	16.214	0.082	7.17767000	7002.30310	0.138	0.028	
OGLE-LMC-ECL-36977	ELL	5.681853	-72.744833	-99.99	-99.99	LMC514.01.5959	-99.99	16.652	17.601	0.949	58.20900460	7058.03180	0.276	0.182	
OGLE-LMC-ECL-36983	ELL	5.682242	-66.751306	-99.99	-99.99	LMC555.22.12155	-99.99	15.028	16.425	1.397	144.66240320	7008.37740	0.133	0.084	
OGLE-LMC-ECL-37016	ELL	5.685194	-71.610528	-99.99	LMC179.3.179	LMC551.25.12213	-99.99	17.668	17.819	0.151	4.30296280	7004.23370	0.077	0.035	
OGLE-LMC-ECL-37073	ELL	5.689711	-69.754000	-99.99	LMC176.3.45142	LMC553.06.51344	-99.99	16.763	18.220	1.457	85.65345730	7007.14190	0.061	0.054	
OGLE-LMC-ECL-37083	ELL	5.690369	-70.962472	-99.99	LMC178.3.8102	LMC515.17.13878	-99.99	16.884	18.152	1.268	51.66710480	7023.75290	0.119	0.071	
OGLE-LMC-ECL-37107	ELL	5.692553	-69.206083	-99.99	LMC175.3.16563	LMC553.23.24472	-99.99	15.058	15.532	0.474	5.41500980	7002.66840	0.098	0.078	
OGLE-LMC-ECL-37114	ELL	5.693861	-70.114917	-99.99	LMC176.1.18164	LMC552.32.39189	-99.99	16.270	16.263	-0.007	1.28840350	7001.13310	0.085	0.049	
OGLE-LMC-ECL-37121	ELL	5.694886	-70.464889	-99.99	LMC177.2.70638	LMC552.24.7345	-99.99	15.226	15.221	-0.005	4.08619140	7000.57980	0.046	0.017	
OGLE-LMC-ECL-37135	ELL	5.695858	-67.276306	-99.99	-99.99	LMC555.05.8164	-99.99	15.523	15.490	-0.033	6.17847270	7001.45630	0.121	0.104	
OGLE-LMC-ECL-37141	ELL	5.697431	-67.227389	-99.99	-99.99	LMC555.05.12272	-99.99	17.429	17.455	0.026	1.91850940	7001.55310	0.094	0.044	
OGLE-LMC-ECL-37148	ELL	5.698164	-66.549194	-99.99	-99.99	LMC555.22.7839	-99.99	16.904	16.937	0.033	4.92650300	7004.27920	0.096	0.025	
OGLE-LMC-ECL-37151	ELL	5.698389	-67.136778	-99.99	-99.99	LMC555.13.11	-99.99	15.557	15.480	-0.077	5.13290920	7004.18160	0.088	0.021	
OGLE-LMC-ECL-37176	ELL	5.700314	-67.363722	-99.99	-99.99	LMC555.05.4537	-99.99	18.554	18.563	0.009	1.16921400	7000.46790	0.164	0.070	
OGLE-LMC-ECL-37189	ELL	5.701247	-67.191278	-99.99	-99.99	LMC555.05.12106	-99.99	14.065	14.731	0.666	0.36721060	7000.05370	0.144	0.137	
OGLE-LMC-ECL-37197	ELL	5.701764	-71.758167	-99.99	LMC179.2.4220	LMC551.24.22824	-99.99	16.127	17.754	1.627	213.86851840	7020.76860	0.040	0.038	
OGLE-LMC-ECL-37226	ELL	5.705097	-69.763167	-99.99	LMC176.3.53117	LMC553.06.17864	-99.99	16.791	16.748	-0.043	1.38728140	7001.01310	0.106	0.071	
OGLE-LMC-ECL-37229	ELL	5.705303	-68.451056	-99.99	LMC182.5.640	LMC554.05.17479	-99.99	17.413	18.616	1.203	39.48772950	7030.17290	0.068	0.034	
OGLE-LMC-ECL-37239	ELL	5.706108	-66.933667	-99.99	-99.99	LMC555.12.18458	-99.99	17.831	17.793	-0.038	0.91164770	7000.33780	0.130	0.064	
OGLE-LMC-ECL-37243	ELL	5.706258	-69.884833	-99.99	LMC176.2.63861	LMC553.06.32	-99.99	15.516	15.500	-0.016	6.57148880	7005.54140	0.124	0.076	
OGLE-LMC-ECL-37259	ELL	5.707850	-66.923889	-99.99	-99.99	LMC555.12.18321	-99.99	17.086	17.035	-0.051	1.07194330	7000.76660	0.082	0.061	
OGLE-LMC-ECL-37269	ELL	5.709372	-68.280556	-99.99	LMC181.8.13728	LMC554.13.168	-99.99	16.448	16.361	-0.087	2.78741850	7001.82890	0.041	0.023	
OGLE-LMC-ECL-37277	ELL	5.709900	-68.621056	-99.99	LMC182.6.8217	LMC554.05.4314	-99.99	19.474	20.034	0.560	0.73814530	7000.50070	0.366	0.199	
OGLE-LMC-ECL-37282	ELL	5.710189	-70.588944	-99.99	LMC177.1.71025	LMC552.14.63806	-99.99	14.945	16.916	1.971	46.83021700	7033.73350	0.026	0.017	
OGLE-LMC-ECL-37283	ELL	5.710275	-68.342000	-99.99	LMC181.8.13737	LMC554.13.270	-99.99	17.196	17.182	-0.014	1.77346930	7001.35790	0.088	0.038	
OGLE-LMC-ECL-37301	ELL	5.712467	-68.312417	-99.99	LMC181.8.14288	LMC554.13.849	-99.99	17.588	17.595	0.007	0.97905680	7000.71870	0.079	0.041	
OGLE-LMC-ECL-37310	ELL	5.713119	-69.884806	-99.99	LMC184.7.142	LMC553.06.34	-99.99	15.381	15.304	-0.077	1.67764740	7001.44480	0.125	0.086	
OGLE-LMC-ECL-37320	ELL	5.714053	-72.284361	-99.99	LMC180.2.14455	LMC514.17.100	-99.99	16.130	17.373	1.243	170.66200210	7114.14550	0.034	0.023	
OGLE-LMC-ECL-37332	ELL	5.716350	-66.670694	-99.99	-99.99	LMC555.21.14474	-99.99	17.709	17.702	-0.007	1.36258400	7000.28430	0.138	0.131	
OGLE-LMC-ECL-37352	ELL	5.718786	-69.108972	-99.99	LMC183.6.1027	LMC553.22.29157	-99.99	17.515	17.529	0.014	1.02564080	7000.85770	0.122	0.075	
OGLE-LMC-ECL-37353	ELL	5.718942	-66.175389	-99.99	-99.99	LMC556.03.534	-99.99	16.876	17.156	0.280	3.43348340	7002.91430	0.127	0.042	
OGLE-LMC-ECL-37357	ELL	5.719053	-67.056944	-99.99	-99.99	LMC555.12.3002	-99.99	17.176	17.154	-0.022	1.92900800	7001.86340	0.156	0.117	
OGLE-LMC-ECL-37358	ELL	5.719119	-69.484222	-99.99	LMC183.8.459	LMC553.13.22166	-99.99	16.230	16.436	0.206	3.33408090	7000.68980	0.081	0.044	
OGLE-LMC-ECL-37371	ELL	5.720303	-69.056972	-99.99	LMC183.5.876	LMC553.22.34103	-99.99	17.436	17.502	0.066	1.27875030	7001.08900	0.116	0.066	
OGLE-LMC-ECL-37403	ELL	5.723156	-69.242139	-99.99	LMC183.6.26065	LMC553.22.19265	-99.99	17.064	17.219	0.155	1.36270850	7000.26020	0.103	0.054	
OGLE-LMC-ECL-37422	ELL	5.724411	-69.110778	-99.99	LMC183.6.26786	LMC553.22.29151	-99.99	18.262	18.405	0.143	3.92384020	7003.11870	0.097	0.089	
OGLE-LMC-ECL-37428	ELL	5.725114	-66.217250	-99.99	-99.99	LMC556.03.378	-99.99	17.822	18.979	1.157	14.88664330	7004.90120	0.163	0.146	
OGLE-LMC-ECL-37480	ELL	5.729947	-65.660778	-99.99	-99.99	LMC556.11.8120	-99.99	16.778	17.802	1.024	27.65363960	7018.66120	0.129	0.106	
OGLE-LMC-ECL-37482	ELL	5.730492	-65.764194	-99.99	-99.99	LMC556.11.265	-99.99	17.229	17.948	0.719	28.42920560	7022.55570	0.102	0.085	
OGLE-LMC-ECL-37491	ELL	5.731489	-69.219639	-99.99	LMC183.6.26255	LMC553.22.4318	-99.99	17.627	17.795	0.168	1.94955410	7001.60100	0.080	0.031	
OGLE-LMC-ECL-37512	ELL	5.733875	-69.292667	-99.99	LMC183.7.27942	LMC553.22.63	-99.99	17.114	17.433	0.319	1.53412310	7000.66950	0.091	0.045	
OGLE-LMC-ECL-37526	ELL	5.735336	-71.651333	-99.99	LMC179.2.29895	LMC551.23.24400	-99.99	17.722	17.840	0.118	4.10127630	7004.06440	0.071	0.033	
OGLE-LMC-ECL-37539	ELL	5.736342	-70.552472	-99.99	LMC185.7.12394	LMC552.14.27849	-99.99	16.953	17.001	0.048	3.19325940	7001.33850	0.100	0.036	
OGLE-LMC-ECL-37543	ELL	5.736736	-66.656306	-99.99	-99.99	LMC555.20.14922	-99.99	15.760	16.816	1.056	49.59740320	7006.27920	0.140	0.097	
OGLE-LMC-ECL-37577	ELL	5.740833	-67.065083	-99.99	-99.99	LMC555.11.14789	-99.99	16.284	16.133	-0.151	0.91007310	7000.44760	0.074	0.047	
OGLE-LMC-ECL-37589	ELL	5.742250	-67.440500	-99.99	-99.99	LMC555.03.13969	-99.99	19.287	19.408	0.121	0.52132530	7000.33690	0.456	0.450	
OGLE-LMC-ECL-37592	ELL	5.742614	-66.624167	-99.99	-99.99	LMC555.20.15087	-99.99	17.695	17.860	0.165	2.07980710	7001.07100	0.096	0.021	
OGLE-LMC-ECL-37628	ELL	5.745403	-67.563194	-99.99	-99.99	LMC554.29.14397	-99.99	15.592	15.490	-0.102	2.02944300	7001.51100	0.109	0.069	
OGLE-LMC-ECL-37634	ELL	5.745797	-71.261056	-99.99	LMC186.8.5328	LMC551.31.41321	-99.99	16.180	17.044	0.864	0.83005360	7000.53810	0.063	0.043	
OGLE-LMC-ECL-37649	ELL	5.746889	-69.339389	-99.99	LMC183.7.28136	LMC553.12.28577	-99.99	17.075	17.232	0.157	1.55758550	7000.42970	0.102	0.060	
OGLE-LMC-ECL-37653	ELL	5.747322	-66.907833	-99.99	-99.99	LMC555.11.9554	-99.99	17.052	17.126	0.074	4.91434100	7001.16010	0.118	0.056	
OGLE-LMC-ECL-37661	ELL	5.747700	-67.575889	-99.99	-99.99	LMC554.29.14391	-99.99	15.625	15.584	-0.041	4.23157740	7000.53470	0.050	0.016	
OGLE-LMC-ECL-37681	ELL	5.750353	-69.416333	-99.99	LMC183.1.141	LMC553.12.24134	-99.99	16.302	17.445	1.143	74.89476260	7045.78960	0.050	0.016	
OGLE-LMC-ECL-37691	ELL	5.751128	-70.376083	-99.99	LMC185.6.20523	LMC552.22.46975	-99.99	17.430	17.590	0.160	1.86576880	7000.83820	0.081	0.029	
OGLE-LMC-ECL-37694	ELL	5.751536	-69.146167	-99.99	LMC183.3.307	LMC553.21.24440	-99.99	17.168	17.190	0.022	1.41475180	7001.10030	0.100	0.062	
